,Class
0,0
1,10
2,9
3,7
4,9
5,3
6,9
7,2
8,9
9,5
10,9
11,5
12,6
13,9
14,7
15,1
16,4
17,5
18,7
19,0
20,8
21,9
22,5
23,7
24,6
25,0
26,10
27,10
28,10
29,10
30,6
31,6
32,6
33,3
34,7
35,6
36,10
37,10
38,1
39,9
40,4
41,6
42,6
43,5
44,5
45,10
46,10
47,6
48,10
49,5
50,5
51,6
52,8
53,10
54,9
55,6
56,9
57,5
58,5
59,5
60,3
61,3
62,2
63,9
64,5
65,3
66,3
67,9
68,9
69,0
70,10
71,10
72,5
73,3
74,10
75,10
76,9
77,9
78,9
79,5
80,9
81,9
82,3
83,8
84,5
85,5
86,8
87,10
88,0
89,9
90,5
91,9
92,1
93,8
94,9
95,9
96,10
97,9
98,1
99,5
100,1
101,4
102,9
103,9
104,9
105,10
106,9
107,10
108,9
109,0
110,0
111,9
112,9
113,3
114,10
115,9
116,8
117,5
118,0
119,0
120,6
121,10
122,6
123,10
124,6
125,6
126,9
127,9
128,10
129,3
130,0
131,3
132,6
133,9
134,9
135,4
136,10
137,3
138,9
139,3
140,6
141,1
142,6
143,3
144,4
145,9
146,9
147,5
148,0
149,10
150,5
151,9
152,2
153,6
154,1
155,5
156,8
157,0
158,9
159,6
160,6
161,9
162,9
163,9
164,5
165,4
166,9
167,9
168,5
169,9
170,3
171,9
172,10
173,9
174,3
175,9
176,4
177,3
178,2
179,5
180,9
181,10
182,10
183,9
184,10
185,6
186,4
187,9
188,6
189,10
190,10
191,9
192,5
193,6
194,9
195,8
196,6
197,9
198,3
199,3
200,5
201,10
202,5
203,0
204,3
205,9
206,2
207,5
208,5
209,5
210,1
211,6
212,9
213,9
214,3
215,9
216,3
217,6
218,5
219,9
220,6
221,9
222,10
223,9
224,10
225,9
226,10
227,0
228,9
229,3
230,0
231,1
232,9
233,0
234,9
235,3
236,9
237,5
238,2
239,8
240,1
241,4
242,8
243,10
244,7
245,9
246,10
247,8
248,3
249,5
250,0
251,5
252,10
253,3
254,2
255,6
256,1
257,10
258,10
259,5
260,8
261,10
262,5
263,6
264,10
265,9
266,9
267,3
268,10
269,6
270,9
271,5
272,5
273,6
274,3
275,10
276,6
277,10
278,6
279,8
280,4
281,10
282,1
283,10
284,9
285,0
286,10
287,10
288,5
289,5
290,3
291,3
292,5
293,9
294,9
295,4
296,6
297,10
298,6
299,10
300,6
301,10
302,7
303,9
304,10
305,9
306,7
307,10
308,2
309,9
310,1
311,2
312,9
313,3
314,3
315,9
316,10
317,0
318,5
319,6
320,5
321,10
322,8
323,6
324,9
325,5
326,5
327,5
328,9
329,4
330,3
331,6
332,5
333,10
334,10
335,2
336,10
337,6
338,6
339,9
340,5
341,5
342,9
343,9
344,4
345,6
346,10
347,6
348,8
349,5
350,3
351,10
352,5
353,0
354,5
355,10
356,9
357,9
358,6
359,8
360,9
361,9
362,6
363,5
364,3
365,10
366,6
367,4
368,9
369,9
370,5
371,10
372,5
373,9
374,3
375,5
376,3
377,10
378,3
379,6
380,4
381,5
382,8
383,6
384,4
385,9
386,1
387,8
388,0
389,2
390,5
391,7
392,6
393,4
394,9
395,4
396,5
397,10
398,6
399,0
400,5
401,5
402,3
403,9
404,4
405,6
406,10
407,6
408,9
409,9
410,9
411,2
412,6
413,9
414,9
415,0
416,10
417,0
418,0
419,9
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,3
731,3
732,3
733,3
734,3
735,3
736,3
737,3
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,4
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,5
850,5
851,5
852,5
853,5
854,5
855,5
856,5
857,5
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,6
896,6
897,6
898,6
899,6
900,6
901,6
902,6
903,6
904,6
905,6
906,6
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,7
985,7
986,7
987,7
988,7
989,7
990,7
991,7
992,7
993,7
994,7
995,7
996,7
997,7
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,8
1063,8
1064,8
1065,8
1066,8
1067,8
1068,8
1069,8
1070,8
1071,8
1072,8
1073,8
1074,8
1075,8
1076,8
1077,8
1078,8
1079,8
1080,8
1081,10
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
1093,10
1094,10
1095,10
1096,10
1097,10
1098,10
1099,10
1100,10
1101,10
1102,10
1103,10
1104,10
1105,10
1106,10
1107,10
1108,10
1109,10
1110,10
1111,10
1112,10
1113,10
1114,10
1115,10
