,Class
0,6
1,5
2,10
3,4
4,9
5,9
6,10
7,6
8,9
9,10
10,5
11,0
12,9
13,1
14,9
15,3
16,2
17,6
18,5
19,5
20,6
21,5
22,6
23,10
24,8
25,9
26,10
27,9
28,5
29,5
30,3
31,5
32,6
33,9
34,10
35,9
36,5
37,3
38,4
39,9
40,3
41,9
42,5
43,6
44,5
45,5
46,5
47,3
48,6
49,9
50,3
51,8
52,8
53,5
54,6
55,3
56,10
57,4
58,9
59,9
60,6
61,8
62,6
63,1
64,5
65,2
66,5
67,6
68,9
69,6
70,10
71,5
72,5
73,9
74,9
75,6
76,3
77,9
78,0
79,10
80,9
81,2
82,10
83,5
84,4
85,9
86,6
87,0
88,9
89,5
90,4
91,10
92,5
93,3
94,9
95,10
96,5
97,3
98,6
99,9
100,0
101,5
102,0
103,9
104,5
105,9
106,6
107,9
108,10
109,0
110,3
111,6
112,3
113,6
114,3
115,9
116,9
117,1
118,0
119,2
120,5
121,10
122,9
123,10
124,7
125,1
126,2
127,3
128,0
129,5
130,3
131,4
132,10
133,9
134,2
135,8
136,5
137,9
138,3
139,9
140,4
141,1
142,6
143,10
144,5
145,9
146,5
147,6
148,10
149,5
150,6
151,2
152,9
153,3
154,10
155,9
156,9
157,9
158,9
159,6
160,5
161,5
162,9
163,3
164,0
165,10
166,10
167,3
168,7
169,1
170,4
171,10
172,9
173,8
174,6
175,3
176,9
177,0
178,6
179,5
180,5
181,2
182,6
183,10
184,6
185,3
186,5
187,10
188,9
189,5
190,10
191,9
192,8
193,9
194,0
195,8
196,9
197,2
198,10
199,10
200,5
201,1
202,4
203,0
204,5
205,10
206,6
207,9
208,5
209,6
210,9
211,4
212,9
213,9
214,0
215,9
216,7
217,9
218,0
219,0
220,5
221,10
222,10
223,3
224,9
225,3
226,3
227,9
228,10
229,9
230,10
231,3
232,3
233,6
234,6
235,8
236,9
237,0
238,9
239,8
240,3
241,6
242,5
243,8
244,0
245,0
246,8
247,3
248,6
249,3
250,5
251,5
252,0
253,6
254,10
255,8
256,4
257,4
258,9
259,6
260,1
261,9
262,6
263,9
264,10
265,5
266,6
267,9
268,3
269,6
270,5
271,9
272,10
273,9
274,10
275,9
276,9
277,9
278,10
279,9
280,9
281,4
282,7
283,5
284,9
285,9
286,5
287,5
288,3
289,9
290,9
291,0
292,7
293,10
294,3
295,10
296,4
297,10
298,9
299,1
300,9
301,9
302,8
303,5
304,0
305,5
306,10
307,9
308,5
309,10
310,10
311,9
312,3
313,9
314,5
315,2
316,5
317,0
318,9
319,6
320,9
321,4
322,1
323,5
324,10
325,6
326,10
327,9
328,9
329,9
330,5
331,10
332,0
333,6
334,6
335,1
336,4
337,10
338,10
339,9
340,9
341,0
342,6
343,8
344,10
345,9
346,9
347,5
348,3
349,6
350,9
351,1
352,9
353,10
354,7
355,6
356,8
357,6
358,6
359,9
360,6
361,6
362,3
363,10
364,10
365,9
366,9
367,3
368,10
369,7
370,6
371,9
372,10
373,10
374,3
375,9
376,5
377,10
378,10
379,9
380,5
381,7
382,10
383,10
384,0
385,10
386,4
387,10
388,2
389,6
390,8
391,5
392,1
393,10
394,4
395,3
396,5
397,7
398,8
399,5
400,9
401,1
402,9
403,10
404,6
405,4
406,6
407,9
408,9
409,10
410,9
411,10
412,9
413,10
414,2
415,6
416,10
417,10
418,5
419,3
